id,area,quartos,banheiros,garagem,idade,localizacao,tipo_imovel,preco
2015,245,1,1,1,36,Zona Leste,Apartamento,609384
2016,32,2,1,3,16,Zona Leste,Studio,953755
2017,189,1,2,1,49,Zona Sul,Casa,490092
2018,256,3,2,0,3,Centro,Casa,413108
2019,298,4,2,1,20,Zona Sul,Apartamento,852438
2020,149,1,3,1,33,Zona Oeste,Casa,1636115
2021,410,1,3,1,39,Zona Leste,Casa,1004043
2022,118,1,3,0,4,Centro,Apartamento,1249441
2023,358,1,2,0,3,Zona Leste,Casa,840226
2024,97,3,1,3,21,Centro,Casa,1898156
2025,427,5,3,1,13,Zona Sul,Apartamento,1361472
2026,386,5,2,1,3,Zona Sul,Apartamento,883611
2027,127,1,3,0,7,Zona Leste,Studio,199219
2028,296,3,1,3,2,Zona Norte,Casa,715292
2029,134,3,1,3,45,Centro,Studio,647043
2030,469,1,2,0,28,Zona Oeste,Studio,1942321
2031,352,2,1,1,25,Zona Norte,Cobertura,227192
2032,152,1,2,3,49,Zona Sul,Apartamento,176524
2033,58,2,2,3,29,Centro,Cobertura,128965
2034,166,1,2,1,11,Zona Norte,Apartamento,381343
2035,224,2,2,3,14,Zona Oeste,Cobertura,540600
2036,438,2,1,1,40,Zona Norte,Apartamento,1891141
2037,255,1,1,3,1,Zona Oeste,Casa,801582
2038,361,2,1,3,0,Zona Sul,Casa,1513617
2039,199,4,1,0,46,Centro,Studio,1165709
2040,38,5,2,3,46,Zona Sul,Cobertura,562307
2041,492,3,2,1,27,Centro,Studio,549948
2042,69,2,1,3,39,Zona Norte,Cobertura,1651456
2043,54,2,3,0,34,Zona Sul,Apartamento,1431903
2044,290,3,3,3,33,Centro,Apartamento,205759
2045,424,2,3,2,3,Zona Oeste,Cobertura,643687
2046,472,3,1,1,17,Centro,Cobertura,767178
2047,255,1,2,2,11,Zona Sul,Casa,665516
2048,153,4,2,0,49,Zona Sul,Cobertura,589680
2049,492,4,3,2,20,Zona Norte,Casa,823924
2050,67,5,3,3,9,Zona Oeste,Cobertura,623085
2051,357,2,2,1,20,Centro,Casa,1670328
2052,280,5,3,2,39,Zona Sul,Studio,876496
2053,418,1,3,3,24,Centro,Casa,1632915
2054,205,4,2,2,49,Zona Leste,Studio,208631
2055,119,1,3,3,16,Zona Oeste,Casa,1612567
2056,431,1,3,3,5,Zona Oeste,Apartamento,1356583
2057,483,2,1,2,13,Zona Leste,Casa,1534362
2058,66,1,3,0,36,Zona Oeste,Cobertura,848443
2059,345,4,1,1,39,Zona Leste,Studio,1862002
2060,205,5,2,0,39,Centro,Cobertura,1510429
2061,490,4,1,2,17,Zona Leste,Cobertura,1263702
2062,313,2,2,3,29,Zona Norte,Apartamento,1688233
2063,482,4,1,2,8,Zona Leste,Casa,378842
2064,490,3,1,3,13,Centro,Apartamento,1642208
2065,110,5,1,3,45,Zona Oeste,Casa,416292
2066,143,3,3,0,45,Zona Norte,Cobertura,739567
2067,69,3,3,0,16,Zona Leste,Casa,277619
2068,330,2,3,2,33,Centro,Apartamento,524851
2069,253,1,3,1,45,Zona Norte,Studio,427259
2070,347,3,3,0,21,Zona Norte,Apartamento,522532
2071,378,4,1,3,31,Zona Norte,Apartamento,1312015
2072,144,1,3,2,11,Zona Leste,Apartamento,1324898
2073,215,4,2,2,15,Centro,Studio,285757
2074,352,4,1,1,21,Centro,Cobertura,1578230
2075,85,1,1,2,37,Centro,Apartamento,476481
2076,69,1,2,0,49,Zona Sul,Apartamento,812560
2077,383,4,3,3,38,Zona Oeste,Apartamento,1822229
2078,69,2,2,2,1,Centro,Studio,747003
2079,376,5,1,2,44,Zona Sul,Studio,1816224
2080,490,5,1,3,7,Zona Sul,Studio,1611791
2081,266,2,1,2,43,Zona Norte,Cobertura,1932858
2082,318,1,2,2,0,Zona Oeste,Casa,303382
2083,291,4,3,1,40,Zona Norte,Cobertura,1967517
2084,245,5,1,0,39,Zona Oeste,Cobertura,504670
2085,176,4,3,2,40,Zona Norte,Cobertura,227265
2086,365,2,1,0,4,Zona Leste,Casa,492030
2087,197,4,3,1,44,Zona Oeste,Apartamento,590099
2088,121,2,2,0,45,Zona Sul,Studio,1561446
2089,382,1,1,1,35,Zona Sul,Cobertura,817034
2090,88,2,1,0,16,Zona Oeste,Studio,125829
2091,88,2,1,0,40,Zona Norte,Studio,1995649
2092,333,5,2,2,29,Zona Leste,Studio,1117261
2093,198,4,2,0,14,Zona Leste,Apartamento,591715
2094,298,5,3,2,19,Centro,Studio,941170
2095,392,3,2,2,35,Zona Oeste,Studio,1409112
2096,74,2,1,0,1,Zona Leste,Apartamento,371125
2097,374,3,3,2,44,Zona Norte,Studio,487228
2098,210,5,2,0,3,Zona Norte,Casa,1553051
2099,199,4,3,3,49,Zona Sul,Casa,1315969
2100,385,5,3,2,23,Zona Leste,Cobertura,997377
2101,220,4,3,3,47,Zona Leste,Casa,1059276
2102,184,4,1,3,41,Zona Norte,Casa,261452
2103,451,1,1,2,1,Zona Sul,Casa,596450
2104,217,2,2,1,45,Zona Leste,Apartamento,1708212
2105,36,5,1,1,1,Zona Norte,Casa,847003
2106,162,4,3,3,49,Zona Sul,Studio,1566341
2107,264,5,3,3,0,Zona Sul,Cobertura,919604
2108,74,5,1,0,12,Zona Norte,Studio,455003
2109,343,4,3,3,5,Zona Sul,Studio,1418864
2110,278,3,1,2,21,Zona Sul,Casa,905660
2111,60,2,3,1,16,Centro,Cobertura,1216448
2112,52,2,2,1,48,Zona Sul,Studio,271686
2113,455,1,2,1,21,Zona Leste,Cobertura,114013
2114,423,1,1,2,42,Zona Sul,Casa,1083129
2115,189,1,1,0,5,Zona Leste,Studio,1649693
2116,392,2,1,2,2,Zona Norte,Apartamento,580198
2117,466,3,1,2,45,Zona Sul,Studio,785356
2118,187,2,1,1,5,Zona Norte,Studio,523353
2119,68,2,3,2,16,Zona Oeste,Cobertura,1111189
2120,444,2,2,3,34,Zona Sul,Cobertura,1092849
2121,111,2,3,2,48,Zona Norte,Cobertura,654368
2122,385,3,2,1,49,Zona Oeste,Casa,808106
2123,287,1,3,1,36,Zona Leste,Cobertura,699541
2124,235,5,3,2,46,Zona Leste,Casa,868981
2125,106,1,3,3,34,Zona Leste,Cobertura,1358744
2126,41,1,1,3,22,Zona Leste,Apartamento,390410
2127,324,5,2,1,7,Zona Leste,Cobertura,1775209
2128,479,2,1,3,6,Centro,Casa,1050192
2129,253,3,1,3,49,Zona Norte,Casa,1192698
2130,42,3,3,0,9,Zona Oeste,Studio,1239440
2131,75,1,2,0,25,Zona Oeste,Cobertura,1280363
2132,184,5,2,3,9,Zona Sul,Casa,1523261
2133,142,4,2,3,18,Zona Norte,Studio,508379
2134,262,2,2,0,22,Centro,Apartamento,1560617
2135,46,1,1,0,30,Centro,Casa,845419
2136,389,3,1,0,32,Zona Norte,Cobertura,1004549
2137,252,5,2,1,1,Zona Leste,Apartamento,1186612
2138,383,5,1,1,27,Zona Leste,Casa,1271930
2139,217,1,2,0,31,Zona Norte,Cobertura,807333
2140,477,4,1,0,32,Zona Oeste,Casa,935237
2141,373,3,3,0,8,Zona Leste,Cobertura,1041948
2142,394,1,3,1,28,Zona Sul,Studio,322835
2143,192,4,2,1,14,Centro,Casa,491609
2144,355,5,2,3,17,Zona Leste,Casa,1728167
2145,496,2,1,2,17,Zona Oeste,Apartamento,470757
2146,443,3,2,3,6,Zona Leste,Studio,473438
2147,484,3,2,2,13,Zona Leste,Apartamento,771393
2148,103,4,1,2,28,Centro,Casa,1881424
2149,262,1,2,2,49,Zona Sul,Studio,208583
2150,253,5,2,3,18,Zona Sul,Cobertura,1790652
2151,348,4,3,1,4,Zona Oeste,Studio,578728
2152,441,2,3,1,40,Zona Norte,Studio,620468
2153,89,2,3,1,49,Zona Norte,Cobertura,621503
2154,364,2,2,1,44,Zona Norte,Casa,1012967
2155,251,4,1,3,4,Zona Oeste,Casa,1566550
2156,66,5,3,0,14,Zona Leste,Apartamento,1309258
2157,307,3,2,2,25,Zona Sul,Casa,843945
2158,225,1,3,1,23,Zona Sul,Casa,142582
2159,433,3,1,1,18,Zona Leste,Cobertura,1509107
2160,381,5,1,3,19,Zona Sul,Apartamento,1999916
2161,271,3,1,2,42,Zona Sul,Studio,182005
2162,353,4,1,1,8,Zona Norte,Apartamento,1647560
2163,248,2,1,0,27,Zona Norte,Casa,503150
2164,221,5,1,1,15,Centro,Apartamento,1264574
2165,46,5,2,2,10,Centro,Studio,606988
2166,41,3,3,0,33,Zona Sul,Cobertura,671935
2167,435,4,1,3,24,Zona Norte,Casa,109132
2168,430,3,3,0,39,Centro,Casa,248492
2169,423,3,3,2,20,Centro,Studio,1756184
2170,403,5,2,2,4,Zona Norte,Cobertura,1709112
2171,222,3,1,0,10,Centro,Apartamento,153972
2172,51,2,1,1,42,Zona Leste,Studio,1208931
2173,149,3,2,2,8,Zona Leste,Apartamento,597269
2174,239,2,2,0,10,Zona Norte,Cobertura,858377
2175,335,5,2,2,36,Zona Norte,Cobertura,1466030
2176,299,4,2,1,40,Centro,Cobertura,357855
2177,221,2,2,1,0,Zona Sul,Cobertura,821620
2178,204,4,3,0,25,Zona Oeste,Apartamento,1443675
2179,314,4,2,3,9,Zona Leste,Studio,319369
2180,233,2,1,3,39,Zona Leste,Studio,163348
2181,193,5,1,1,18,Zona Norte,Apartamento,1113511
2182,280,1,2,3,15,Zona Sul,Cobertura,416126
2183,256,4,2,1,44,Zona Norte,Cobertura,1646697
2184,465,4,2,3,36,Centro,Casa,659828
2185,410,5,2,1,49,Zona Sul,Casa,606000
2186,489,5,2,2,40,Centro,Apartamento,596132
2187,36,3,1,0,3,Zona Leste,Studio,754476
2188,58,5,3,0,13,Zona Norte,Casa,1511604
2189,424,4,2,3,29,Zona Norte,Casa,546068
2190,62,2,2,0,6,Zona Oeste,Studio,1692187
2191,163,1,2,3,11,Zona Sul,Casa,1346322
2192,396,3,1,1,23,Zona Leste,Studio,369355
2193,108,2,1,2,38,Zona Oeste,Apartamento,1992555
2194,445,1,3,0,42,Zona Oeste,Casa,320632
2195,464,1,3,2,21,Zona Norte,Cobertura,1922004
2196,488,1,3,0,46,Zona Sul,Apartamento,1719867
2197,87,2,3,1,29,Zona Norte,Casa,1395681
2198,55,3,1,0,38,Zona Sul,Studio,918580
2199,459,3,3,0,19,Zona Oeste,Apartamento,518152
2200,255,1,2,1,25,Centro,Casa,1264407
2201,314,2,1,3,48,Zona Leste,Apartamento,816086
2202,33,1,1,3,4,Zona Oeste,Cobertura,870689
2203,494,5,1,1,39,Zona Norte,Casa,166141
2204,128,3,2,3,41,Zona Leste,Casa,1819360
2205,426,4,1,0,5,Zona Oeste,Studio,1034253
2206,68,1,2,2,33,Zona Sul,Apartamento,1231724
2207,300,5,3,1,4,Zona Norte,Cobertura,657954
2208,404,3,1,0,9,Zona Oeste,Studio,653146
2209,314,2,2,1,27,Zona Sul,Casa,536947
2210,186,3,1,2,2,Zona Sul,Studio,651928
2211,104,2,3,0,12,Zona Sul,Studio,348510
2212,401,2,1,0,47,Zona Leste,Cobertura,1039268
2213,317,1,3,2,46,Zona Norte,Casa,1982945
2214,159,1,1,2,1,Zona Sul,Cobertura,1689337
2215,204,3,2,3,34,Zona Oeste,Casa,360852
2216,491,5,3,0,49,Zona Sul,Apartamento,1329788
2217,113,3,1,2,46,Zona Norte,Apartamento,418353
2218,51,4,3,2,27,Zona Leste,Cobertura,1555253
2219,488,2,3,0,36,Zona Sul,Studio,884795
2220,56,2,2,3,22,Zona Oeste,Casa,1809499
2221,224,1,2,1,42,Zona Norte,Casa,635691
2222,366,5,2,3,22,Zona Sul,Cobertura,575428
2223,411,1,2,2,34,Zona Leste,Studio,388209
2224,265,4,3,1,40,Centro,Studio,1136918
2225,469,3,3,1,38,Zona Oeste,Casa,1065878
2226,121,3,1,3,31,Zona Sul,Apartamento,832257
2227,50,5,1,1,1,Zona Sul,Casa,1940437
2228,332,1,1,2,46,Centro,Apartamento,1469513
2229,493,1,2,0,43,Zona Norte,Cobertura,1137177
2230,386,4,3,0,47,Centro,Studio,1157858
2231,472,3,3,0,15,Zona Norte,Casa,1728215
2232,113,1,1,3,15,Zona Sul,Cobertura,1069271
2233,291,5,1,0,2,Centro,Studio,239414
2234,176,3,3,0,27,Zona Sul,Apartamento,1294301
2235,470,4,2,0,28,Centro,Cobertura,295724
2236,482,5,1,1,19,Zona Sul,Cobertura,1678298
2237,416,2,1,1,35,Zona Sul,Casa,1608311
2238,286,4,3,1,32,Zona Sul,Cobertura,1493616
2239,87,5,3,2,21,Zona Leste,Cobertura,1531557
2240,409,1,1,2,7,Centro,Casa,1648476
2241,451,2,1,2,46,Zona Leste,Cobertura,1417180
2242,44,4,2,0,23,Zona Sul,Apartamento,1118586
2243,191,1,2,1,36,Zona Oeste,Casa,507132
2244,474,2,2,2,19,Zona Norte,Apartamento,1364139
2245,192,3,2,3,11,Centro,Casa,1551170
2246,349,1,1,1,19,Centro,Studio,1250781
2247,310,5,1,0,19,Zona Norte,Cobertura,955407
2248,309,4,1,1,3,Zona Leste,Studio,127140
2249,41,2,2,0,29,Zona Norte,Apartamento,942817
2250,303,1,1,2,30,Zona Oeste,Studio,1518563
2251,300,3,3,0,21,Zona Sul,Apartamento,1164789
2252,237,4,2,0,14,Zona Norte,Studio,1506144
2253,56,4,3,3,37,Zona Norte,Apartamento,400396
2254,101,1,2,1,36,Zona Sul,Cobertura,680977
2255,89,3,1,0,27,Centro,Studio,988143
2256,459,2,2,3,10,Zona Oeste,Apartamento,1439048
2257,174,1,3,3,13,Zona Norte,Apartamento,1272122
2258,122,2,2,3,10,Zona Norte,Studio,1145067
2259,338,4,3,2,8,Centro,Studio,1520420
2260,37,2,1,2,23,Zona Oeste,Studio,1063413
2261,108,3,3,0,9,Zona Sul,Cobertura,191276
2262,56,5,1,1,37,Zona Sul,Cobertura,1736687
2263,203,3,3,2,42,Zona Leste,Cobertura,891385
2264,79,2,1,2,40,Zona Oeste,Studio,563346
2265,228,1,3,0,36,Zona Oeste,Apartamento,370984
2266,416,4,1,0,41,Zona Norte,Apartamento,1109839
2267,378,5,1,2,31,Zona Leste,Apartamento,735679
2268,477,1,1,0,19,Zona Sul,Casa,432626
2269,457,1,3,3,13,Zona Oeste,Studio,830147
2270,210,3,3,0,37,Zona Oeste,Apartamento,1084027
2271,53,2,1,3,3,Centro,Studio,1756974
2272,345,3,2,2,23,Zona Sul,Studio,1407272
2273,407,2,1,1,31,Centro,Apartamento,530607
2274,416,3,2,3,9,Zona Leste,Studio,109719
2275,433,1,1,1,42,Zona Oeste,Casa,1416869
2276,75,4,3,2,15,Zona Leste,Casa,850151
2277,44,2,2,0,38,Centro,Apartamento,1335616
2278,182,5,3,3,31,Zona Sul,Studio,931711
2279,251,5,2,3,17,Zona Oeste,Casa,232973
2280,235,1,2,2,24,Zona Sul,Apartamento,1822723
2281,484,3,2,2,6,Zona Leste,Cobertura,1495625
2282,302,3,2,0,46,Zona Norte,Cobertura,986586
2283,411,1,3,1,17,Zona Sul,Cobertura,977551
2284,265,5,2,3,46,Zona Sul,Cobertura,1743555
2285,369,5,1,1,17,Zona Sul,Casa,518337
2286,257,3,1,3,2,Zona Oeste,Apartamento,1547809
2287,38,2,2,3,0,Zona Leste,Casa,190636
2288,195,4,3,0,32,Zona Leste,Cobertura,112202
2289,461,2,3,3,6,Zona Oeste,Studio,1092969
2290,473,5,2,3,9,Zona Sul,Cobertura,953048
2291,348,2,3,2,43,Zona Sul,Studio,888453
2292,243,4,3,0,7,Zona Norte,Apartamento,1598118
2293,146,2,3,2,31,Zona Sul,Casa,1137754
2294,415,2,2,3,22,Centro,Studio,338906
2295,373,2,1,0,16,Zona Sul,Cobertura,1257230
2296,101,2,1,3,13,Zona Norte,Casa,1815315
2297,424,1,1,0,16,Centro,Studio,994258
2298,93,5,1,1,24,Zona Norte,Apartamento,493986
2299,234,4,1,1,20,Zona Norte,Studio,1271444
2300,238,5,3,0,5,Zona Leste,Studio,1367354
2301,101,1,3,3,19,Zona Oeste,Apartamento,634221
2302,306,1,3,0,48,Zona Norte,Casa,1963989
2303,303,1,2,3,19,Zona Sul,Apartamento,1292029
2304,349,1,3,1,25,Zona Leste,Casa,1287007
2305,367,2,1,3,31,Centro,Casa,680385
2306,395,5,3,2,7,Zona Oeste,Casa,1303478
2307,124,3,1,1,44,Zona Leste,Studio,1392847
2308,195,4,3,2,47,Zona Norte,Cobertura,1194710
2309,61,1,1,1,43,Zona Leste,Cobertura,1849008
2310,40,5,3,1,28,Zona Sul,Studio,191470
2311,330,1,1,2,16,Zona Sul,Casa,307933
2312,246,1,1,0,17,Zona Sul,Apartamento,1630492
2313,318,1,2,3,39,Zona Oeste,Apartamento,1028492
2314,131,1,3,1,17,Zona Leste,Cobertura,396508
2315,454,1,1,3,10,Zona Leste,Casa,1896028
2316,421,4,3,1,44,Zona Norte,Studio,1399782
2317,296,5,1,3,11,Centro,Studio,1619484
2318,243,1,2,1,14,Zona Sul,Cobertura,1407775
2319,208,1,2,0,25,Centro,Casa,1684627
2320,117,1,2,1,2,Centro,Apartamento,1897107
2321,70,1,2,0,2,Zona Sul,Apartamento,399266
2322,430,2,1,1,37,Zona Sul,Studio,1012072
2323,105,2,3,3,34,Zona Norte,Cobertura,1624546
2324,406,3,2,2,8,Zona Oeste,Studio,1191183
2325,75,1,2,1,42,Zona Sul,Apartamento,305666
2326,189,3,2,1,39,Centro,Studio,329351
2327,492,4,3,0,3,Zona Norte,Casa,444967
2328,109,3,1,3,19,Zona Leste,Apartamento,1175609
2329,339,5,1,0,14,Zona Norte,Apartamento,1522199
2330,115,2,1,3,28,Zona Sul,Studio,1066798
2331,121,2,1,3,4,Zona Sul,Studio,213036
2332,177,1,3,0,38,Zona Oeste,Cobertura,1631598
2333,190,1,3,2,39,Zona Norte,Studio,1670150
2334,231,4,3,3,6,Zona Sul,Casa,611627
2335,453,4,2,2,7,Centro,Cobertura,1249666
2336,445,5,3,0,31,Centro,Cobertura,1732903
2337,271,1,1,2,35,Zona Norte,Apartamento,1868393
2338,382,1,3,3,32,Zona Oeste,Casa,1253825
2339,31,4,2,0,36,Zona Norte,Casa,102759
2340,254,4,1,2,31,Zona Oeste,Cobertura,422837
2341,318,4,3,0,42,Centro,Cobertura,832977
2342,262,2,1,0,35,Zona Sul,Apartamento,1615147
2343,490,3,1,2,33,Zona Leste,Studio,1915642
2344,443,3,3,3,48,Zona Sul,Casa,1224025
2345,446,1,3,3,24,Centro,Casa,587442
2346,106,2,2,3,43,Centro,Apartamento,1522714
2347,145,4,3,3,31,Zona Sul,Cobertura,463279
2348,183,1,3,1,1,Zona Sul,Casa,1957904
2349,435,2,3,0,8,Centro,Apartamento,601416
2350,132,5,1,0,37,Zona Sul,Cobertura,370793
2351,223,2,2,1,28,Zona Leste,Apartamento,949938
2352,195,1,1,0,37,Zona Leste,Casa,1993628
2353,388,3,3,0,17,Zona Norte,Cobertura,187232
2354,119,4,2,2,21,Zona Leste,Apartamento,844725
2355,203,5,3,1,34,Centro,Apartamento,965936
2356,151,2,1,0,14,Centro,Apartamento,664258
2357,172,1,1,0,6,Zona Norte,Casa,1145158
2358,135,1,3,1,12,Zona Oeste,Casa,429288
2359,404,4,2,1,41,Zona Norte,Studio,1578454
2360,457,1,1,2,35,Zona Oeste,Casa,336164
2361,334,1,3,2,15,Zona Oeste,Apartamento,674536
2362,389,4,3,3,40,Zona Sul,Casa,411922
2363,488,5,3,3,20,Zona Leste,Apartamento,1133482
2364,346,3,2,2,27,Zona Oeste,Apartamento,1311725
2365,480,3,3,0,9,Zona Sul,Apartamento,1071373
2366,152,2,3,1,18,Zona Norte,Cobertura,1964871
2367,419,5,1,2,16,Zona Norte,Studio,1046903
2368,38,2,3,3,0,Zona Oeste,Studio,709619
2369,291,3,2,1,12,Zona Sul,Apartamento,1085184
2370,102,4,3,3,35,Centro,Casa,494115
2371,388,1,2,0,46,Zona Leste,Studio,1541662
2372,252,3,3,0,41,Zona Oeste,Apartamento,605423
2373,445,5,3,3,19,Centro,Casa,1671544
2374,70,3,3,1,40,Zona Leste,Cobertura,821593
2375,399,5,2,3,39,Centro,Cobertura,482912
2376,233,5,1,1,5,Zona Sul,Apartamento,1758839
2377,293,5,2,2,22,Zona Oeste,Casa,1843935
2378,357,2,1,3,41,Centro,Cobertura,621794
2379,207,4,2,3,23,Centro,Cobertura,718591
2380,377,3,3,1,48,Centro,Cobertura,668865
2381,347,4,3,2,4,Zona Oeste,Casa,1070096
2382,113,1,1,1,31,Zona Sul,Apartamento,1053688
2383,347,3,1,1,45,Zona Sul,Apartamento,569994
2384,140,4,2,3,16,Centro,Cobertura,1679458
2385,280,4,2,3,10,Zona Sul,Apartamento,1064486
2386,412,1,1,1,26,Zona Leste,Studio,1154953
2387,36,5,1,0,3,Zona Sul,Cobertura,556354
2388,488,3,2,0,22,Centro,Casa,621372
2389,113,3,1,0,22,Zona Leste,Apartamento,351879
2390,237,1,1,3,48,Zona Oeste,Casa,1952184
2391,417,5,1,3,33,Zona Norte,Apartamento,1830587
2392,419,3,1,2,20,Zona Sul,Casa,226423
2393,343,3,3,3,21,Zona Leste,Casa,1598692
2394,51,3,3,2,0,Zona Norte,Apartamento,1460794
2395,439,5,1,3,31,Zona Oeste,Cobertura,363625
2396,412,1,2,0,27,Zona Norte,Cobertura,418283
2397,32,3,3,0,17,Zona Oeste,Casa,533489
2398,156,4,2,1,6,Centro,Studio,1681797
2399,326,5,2,1,37,Centro,Casa,358951
2400,217,2,3,2,5,Zona Oeste,Studio,839313
2401,391,1,2,2,13,Zona Norte,Cobertura,199749
2402,43,4,2,1,29,Zona Sul,Studio,682006
2403,488,3,1,2,43,Zona Norte,Apartamento,105768
2404,495,2,1,3,45,Zona Norte,Studio,1042703
2405,41,1,1,0,13,Zona Sul,Apartamento,958410
2406,116,5,3,1,43,Zona Norte,Casa,1485496
2407,41,2,1,1,40,Zona Norte,Studio,624893
2408,426,2,2,3,8,Zona Leste,Apartamento,1199841
2409,54,4,2,2,30,Zona Oeste,Casa,823472
2410,330,1,2,1,1,Centro,Studio,1940748
2411,272,4,2,1,17,Zona Oeste,Studio,285734
2412,151,4,2,3,4,Zona Norte,Apartamento,673717
2413,176,3,3,0,25,Zona Sul,Casa,904873
2414,84,5,2,1,22,Zona Sul,Apartamento,1508345
2415,267,2,3,1,11,Centro,Studio,854828
2416,385,1,2,3,13,Centro,Casa,1783241
2417,202,5,3,1,12,Centro,Cobertura,1373883
2418,421,5,3,1,34,Zona Sul,Cobertura,760666
2419,250,1,2,0,46,Zona Norte,Cobertura,1230250
2420,148,5,2,1,14,Centro,Studio,1548328
2421,338,3,2,3,34,Centro,Cobertura,487791
2422,212,5,2,0,18,Zona Sul,Studio,178672
2423,317,3,1,0,14,Zona Norte,Casa,541654
2424,336,2,1,0,7,Centro,Apartamento,722852
2425,329,2,3,2,22,Zona Norte,Studio,1180388
2426,111,4,3,3,12,Zona Leste,Casa,1177285
2427,483,3,1,2,22,Centro,Casa,738942
2428,431,2,3,1,30,Centro,Casa,563937
2429,240,5,2,0,29,Zona Sul,Apartamento,1604730
2430,179,1,3,2,41,Zona Leste,Studio,1987725
2431,66,1,3,1,1,Zona Leste,Casa,1398154
2432,381,3,3,2,10,Zona Leste,Cobertura,383090
2433,341,4,1,0,24,Zona Oeste,Cobertura,122591
2434,390,5,1,1,28,Zona Sul,Casa,1574200
2435,88,3,3,0,21,Zona Sul,Cobertura,1682259
2436,160,1,2,0,18,Centro,Cobertura,1163589
2437,441,3,3,2,8,Zona Sul,Studio,500204
2438,231,5,1,3,40,Centro,Apartamento,1724028
2439,272,2,2,1,37,Centro,Studio,421298
2440,64,5,3,1,28,Zona Oeste,Casa,1728258
2441,474,2,1,3,9,Zona Sul,Casa,1635512
2442,122,2,2,1,21,Zona Sul,Cobertura,649167
2443,467,2,3,2,23,Zona Oeste,Studio,510696
2444,476,3,1,1,7,Zona Oeste,Casa,1816156
2445,236,1,2,2,46,Zona Sul,Casa,111810
2446,382,3,3,1,5,Zona Sul,Cobertura,686674
2447,420,1,2,2,6,Centro,Cobertura,133934
2448,361,5,2,3,19,Zona Norte,Casa,530293
2449,334,4,2,1,16,Centro,Studio,1959276
2450,379,5,1,2,35,Zona Leste,Apartamento,1134544
2451,242,3,3,0,7,Zona Leste,Studio,924733
2452,188,3,2,0,12,Zona Norte,Cobertura,927284
2453,471,1,2,0,23,Zona Oeste,Casa,892280
2454,474,3,2,1,45,Zona Leste,Cobertura,1189880
2455,53,2,1,2,49,Zona Oeste,Casa,854407
2456,433,3,2,0,30,Zona Oeste,Casa,879861
2457,322,1,1,1,22,Centro,Apartamento,1544333
2458,33,1,1,2,16,Zona Oeste,Cobertura,1236296
2459,249,2,2,0,49,Zona Norte,Apartamento,814626
2460,393,1,2,0,45,Centro,Studio,789276
2461,411,4,1,1,23,Zona Norte,Cobertura,1929704
2462,49,5,1,2,42,Zona Oeste,Apartamento,1785911
2463,473,3,2,1,9,Zona Leste,Cobertura,1719179
2464,181,4,1,0,30,Zona Oeste,Apartamento,456206
2465,79,3,1,1,44,Zona Norte,Apartamento,1917567
2466,206,4,2,1,19,Zona Sul,Cobertura,1583408
2467,464,3,2,0,15,Zona Sul,Studio,1349896
2468,125,2,3,0,13,Zona Leste,Apartamento,641447
2469,134,1,2,2,2,Zona Norte,Apartamento,1797413
2470,449,1,2,2,29,Zona Leste,Cobertura,1688744
2471,279,2,2,0,17,Centro,Studio,525486
2472,146,4,3,0,5,Zona Oeste,Cobertura,270047
2473,383,5,1,3,19,Centro,Casa,1420919
2474,257,4,2,3,34,Zona Sul,Cobertura,722257
2475,95,1,2,2,18,Zona Oeste,Casa,1587349
2476,364,5,3,1,25,Centro,Apartamento,1994011
2477,447,3,3,0,34,Zona Sul,Studio,1974954
2478,449,5,3,0,11,Centro,Studio,108798
2479,291,4,1,1,7,Zona Oeste,Cobertura,128279
2480,324,2,3,2,36,Centro,Casa,854093
2481,455,3,1,3,48,Zona Oeste,Cobertura,160716
2482,272,4,2,2,9,Centro,Studio,666252
2483,400,3,2,1,20,Zona Leste,Casa,228245
2484,215,5,2,0,48,Centro,Studio,1346796
2485,275,1,3,3,40,Centro,Casa,1668861
2486,154,4,2,1,44,Zona Leste,Cobertura,274394
2487,297,2,3,0,41,Zona Sul,Apartamento,323384
2488,160,5,1,2,28,Zona Oeste,Apartamento,1145743
2489,266,4,2,3,30,Zona Norte,Casa,814891
2490,47,2,1,0,39,Zona Sul,Casa,1305844
2491,69,4,3,0,6,Zona Oeste,Apartamento,694135
2492,50,5,3,0,33,Centro,Cobertura,1759249
2493,428,4,2,0,33,Zona Sul,Cobertura,1469035
2494,254,3,2,0,29,Centro,Studio,820164
2495,384,5,3,2,3,Zona Sul,Studio,1691536
2496,311,4,2,1,40,Zona Sul,Apartamento,473716
2497,37,1,2,3,29,Zona Norte,Apartamento,781494
2498,129,4,1,2,24,Zona Leste,Apartamento,954336
2499,269,3,3,3,13,Zona Sul,Casa,315084
2500,116,2,1,0,23,Centro,Studio,386281
2501,327,2,2,1,42,Zona Norte,Apartamento,738882
2502,457,2,1,0,30,Zona Sul,Apartamento,1030405
2503,43,1,3,2,38,Zona Leste,Studio,566863
2504,363,3,1,2,27,Centro,Apartamento,638496
2505,31,5,1,3,24,Zona Norte,Apartamento,405138
2506,404,2,2,0,18,Zona Oeste,Cobertura,554215
2507,322,3,3,0,3,Zona Leste,Studio,1389768
2508,354,4,2,1,33,Zona Oeste,Cobertura,585142
2509,451,1,2,1,31,Zona Oeste,Studio,1588083
2510,70,3,3,0,24,Zona Norte,Apartamento,1059135
2511,347,3,1,3,21,Zona Norte,Casa,315126
2512,345,5,2,1,27,Zona Norte,Casa,1860262
